                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.50402,                0.45805,                0.87238,                0.98951,                0.96255,                0.98174,                0.90461,                0.42926,                0.28051,                0.83664,               0.008218,               0.008218,               0.008218
                     38,                0.49876,                0.45555,                0.87078,                0.99029,                 0.9613,                0.98137,                0.88919,                0.47945,                0.28947,                0.84887,              0.0081685,              0.0081685,              0.0081685
                     39,                0.49781,                0.45303,                0.87062,                 0.9859,                0.96319,                0.98186,                0.90264,                0.44143,                 0.2781,                0.83784,               0.008119,               0.008119,               0.008119
                     40,                0.49707,                0.45236,                0.86959,                0.99242,                0.95703,                0.98213,                0.90675,                0.42129,                0.27325,                0.83389,              0.0080695,              0.0080695,              0.0080695
                     41,                0.49562,                0.44822,                0.86942,                0.99172,                0.96041,                0.98209,                0.90804,                 0.4232,                0.27161,                0.83381,                0.00802,                0.00802,                0.00802
                     42,                 0.4923,                0.44989,                0.87046,                 0.9908,                0.95859,                0.98225,                0.89788,                0.45032,                0.27601,                0.84063,              0.0079705,              0.0079705,              0.0079705
                     43,                0.49067,                0.44173,                0.86772,                 0.9876,                0.96479,                0.98178,                0.90104,                0.44592,                0.27189,                0.83892,               0.007921,               0.007921,               0.007921
                     44,                0.48803,                0.44005,                0.86654,                0.99267,                0.96376,                0.98247,                0.91147,                0.41899,                0.26755,                0.83124,              0.0078715,              0.0078715,              0.0078715
                     45,                0.48697,                0.43769,                0.86454,                0.99212,                0.96464,                0.98246,                 0.9105,                0.41657,                0.26405,                0.83105,               0.007822,               0.007822,               0.007822
                     46,                0.48668,                0.43752,                0.86551,                0.99381,                0.96247,                0.98226,                0.91064,                0.41893,                0.26255,                0.83131,              0.0077725,              0.0077725,              0.0077725
                     47,                0.48829,                0.43641,                0.86782,                0.99328,                0.96304,                0.98265,                0.91183,                0.41851,                 0.2632,                0.83104,               0.007723,               0.007723,               0.007723
                     48,                0.48691,                0.43527,                0.86731,                0.99265,                0.96354,                0.98301,                 0.9132,                0.41846,                0.26037,                 0.8301,              0.0076735,              0.0076735,              0.0076735
                     49,                0.48436,                0.42766,                0.86551,                 0.9943,                0.96394,                0.98293,                0.91294,                 0.4112,                0.25681,                0.82866,               0.007624,               0.007624,               0.007624
