                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                0.55958,                 0.8801,                0.79983,                0.80514,                0.78552,                0.84852,                 0.7643,                0.48499,                0.66805,                0.79224,             0.00019819,             0.00019819,             0.00019819
                     15,                0.54294,                0.84399,                0.79943,                0.84783,                0.81927,                0.88352,                0.79907,                0.47935,                0.61637,                0.79208,             0.00019636,             0.00019636,             0.00019636
                     16,                0.54261,                0.80467,                0.80039,                0.84844,                 0.8033,                0.88166,                0.79558,                0.47752,                0.62726,                0.79158,             0.00019453,             0.00019453,             0.00019453
                     17,                0.53451,                0.79083,                0.79901,                0.82318,                 0.7902,                0.87279,                0.79213,                0.46658,                 0.6513,                0.79036,              0.0001927,              0.0001927,              0.0001927
                     18,                0.52937,                0.76781,                0.79648,                0.87872,                0.84083,                 0.9089,                0.82578,                  0.465,                0.55978,                0.78952,             0.00019086,             0.00019086,             0.00019086
                     19,                0.53176,                0.74649,                 0.7991,                0.89456,                0.85091,                0.92172,                0.83599,                0.46489,                0.53419,                0.79006,             0.00018903,             0.00018903,             0.00018903
                     20,                0.52507,                0.72561,                0.79666,                0.90989,                0.84881,                0.92892,                0.84414,                0.45605,                0.51565,                0.78906,              0.0001872,              0.0001872,              0.0001872
                     21,                0.51693,                0.70395,                0.79636,                 0.9019,                0.84822,                0.92628,                0.84512,                0.45242,                0.51251,                0.78773,             0.00018537,             0.00018537,             0.00018537
                     22,                0.51507,                0.68912,                 0.7957,                0.88767,                0.86148,                0.92819,                0.84579,                0.45559,                0.51391,                0.78813,             0.00018354,             0.00018354,             0.00018354
                     23,                0.51787,                0.67217,                0.79606,                0.91473,                0.84416,                0.92629,                0.84773,                 0.4501,                 0.5021,                0.78788,             0.00018171,             0.00018171,             0.00018171
                     24,                0.51001,                0.66239,                0.79521,                0.91397,                0.87318,                0.94003,                0.85936,                0.44701,                0.47686,                0.78741,             0.00017988,             0.00017988,             0.00017988
                     25,                0.51266,                0.65341,                0.79432,                0.91252,                0.86256,                0.93755,                0.86033,                0.44405,                0.47776,                0.78685,             0.00017804,             0.00017804,             0.00017804
                     26,                0.50348,                0.64856,                0.79315,                0.91746,                0.87681,                 0.9413,                0.86174,                0.44214,                0.47033,                0.78688,             0.00017621,             0.00017621,             0.00017621
                     27,                0.49978,                0.62382,                0.79456,                 0.9171,                0.86428,                0.93936,                0.86071,                0.44055,                 0.4697,                0.78667,             0.00017438,             0.00017438,             0.00017438
                     28,                0.50357,                0.61023,                0.79386,                0.92751,                0.87216,                0.94553,                0.86586,                0.44162,                0.46214,                0.78668,             0.00017255,             0.00017255,             0.00017255
                     29,                0.49985,                0.60455,                0.79225,                0.91908,                0.87356,                 0.9426,                0.86606,                0.43489,                0.45847,                0.78582,             0.00017072,             0.00017072,             0.00017072
                     30,                 0.4885,                0.59714,                0.79236,                0.90678,                0.88442,                0.94666,                0.86997,                 0.4376,                0.46382,                0.78596,             0.00016889,             0.00016889,             0.00016889
                     31,                0.48919,                0.58011,                0.79061,                0.92181,                0.88178,                0.94706,                 0.8687,                0.43851,                0.44233,                0.78558,             0.00016705,             0.00016705,             0.00016705
                     32,                0.48686,                0.57411,                0.79032,                0.92941,                0.88434,                0.95297,                0.87704,                0.43036,                0.43104,                0.78448,             0.00016522,             0.00016522,             0.00016522
                     33,                0.48876,                0.56889,                0.79149,                0.91821,                0.90084,                0.95212,                0.87883,                0.43198,                0.42857,                0.78607,             0.00016339,             0.00016339,             0.00016339
                     34,                0.47861,                0.55638,                0.78936,                0.92941,                0.89638,                0.95403,                0.87829,                0.43206,                0.43573,                0.78501,             0.00016156,             0.00016156,             0.00016156
                     35,                0.48466,                0.55947,                0.79166,                0.92918,                0.87365,                0.94908,                0.87284,                0.43053,                0.43408,                0.78562,             0.00015973,             0.00015973,             0.00015973
                     36,                0.47639,                0.53911,                0.78789,                0.91818,                0.89462,                0.95159,                0.87681,                0.42657,                0.42836,                0.78425,              0.0001579,              0.0001579,              0.0001579
                     37,                0.46875,                0.53181,                0.78841,                0.93199,                 0.8868,                0.95366,                0.88098,                0.42521,                 0.4252,                0.78424,             0.00015607,             0.00015607,             0.00015607
                     38,                0.47271,                0.52698,                0.78856,                0.92894,                0.90102,                0.95746,                0.88433,                0.42437,                0.41079,                0.78442,             0.00015423,             0.00015423,             0.00015423
                     39,                0.47163,                0.51913,                0.78896,                0.93869,                 0.8842,                0.95537,                0.88276,                0.42247,                0.41865,                0.78426,              0.0001524,              0.0001524,              0.0001524
                     40,                0.47049,                0.51319,                0.78937,                0.93506,                 0.8973,                0.95584,                0.88337,                0.42082,                0.40582,                0.78271,             0.00015057,             0.00015057,             0.00015057
                     41,                0.46632,                 0.5037,                0.78779,                0.93449,                0.89477,                0.95692,                0.88348,                0.42552,                0.40618,                0.78445,             0.00014874,             0.00014874,             0.00014874
                     42,                0.46272,                0.50539,                0.78564,                0.93823,                0.89958,                0.95844,                0.88575,                0.42207,                0.40164,                0.78328,             0.00014691,             0.00014691,             0.00014691
                     43,                0.46512,                0.50602,                0.78727,                0.93861,                0.90754,                0.95952,                0.88611,                 0.4193,                0.38844,                0.78396,             0.00014508,             0.00014508,             0.00014508
                     44,                0.46417,                0.50674,                0.78734,                0.93986,                0.91038,                0.96057,                0.88787,                0.41926,                0.38967,                0.78335,             0.00014325,             0.00014325,             0.00014325
                     45,                0.45871,                0.49053,                0.78628,                0.94301,                0.89781,                0.95786,                0.88864,                0.41513,                0.39581,                0.78222,             0.00014141,             0.00014141,             0.00014141
                     46,                0.46065,                0.48486,                0.78772,                  0.939,                0.90892,                0.95944,                0.88936,                0.41366,                0.38048,                0.78228,             0.00013958,             0.00013958,             0.00013958
                     47,                0.45799,                0.47757,                0.78508,                0.93906,                0.89939,                 0.9584,                0.88806,                0.41198,                0.38877,                0.78301,             0.00013775,             0.00013775,             0.00013775
                     48,                 0.4533,                0.47296,                0.78704,                0.95142,                0.89315,                0.95967,                0.88985,                0.41122,                0.38373,                0.78211,             0.00013592,             0.00013592,             0.00013592
                     49,                0.45086,                0.47552,                0.78518,                0.94764,                0.89909,                0.96086,                0.89173,                0.41433,                0.38837,                0.78308,             0.00013409,             0.00013409,             0.00013409
                     50,                0.44661,                0.46567,                0.78458,                0.94183,                0.90145,                0.96012,                0.88837,                0.41413,                0.38584,                0.78336,             0.00013226,             0.00013226,             0.00013226
                     51,                0.45164,                0.46335,                0.78663,                0.94298,                0.90411,                0.96117,                0.89078,                  0.416,                0.38256,                0.78252,             0.00013042,             0.00013042,             0.00013042
                     52,                 0.4492,                 0.4649,                0.78573,                0.94002,                 0.9045,                0.96096,                0.89243,                 0.4081,                0.38206,                0.78249,             0.00012859,             0.00012859,             0.00012859
                     53,                0.44708,                0.45324,                0.78535,                0.94452,                0.89808,                0.96127,                0.88932,                0.41362,                0.38115,                0.78224,             0.00012676,             0.00012676,             0.00012676
                     54,                0.44065,                0.44458,                0.78408,                0.93694,                0.90828,                0.96198,                 0.8953,                0.40311,                 0.3759,                0.78131,             0.00012493,             0.00012493,             0.00012493
                     55,                0.44597,                0.45688,                0.78594,                0.93735,                0.90819,                0.96133,                0.89041,                0.41347,                0.37784,                0.78195,              0.0001231,              0.0001231,              0.0001231
                     56,                0.43643,                0.43052,                0.78458,                 0.9453,                0.90907,                0.96137,                0.89113,                0.40898,                0.37532,                0.78325,             0.00012127,             0.00012127,             0.00012127
                     57,                  0.432,                0.43215,                0.78378,                0.94152,                0.91033,                0.96246,                0.89368,                0.40714,                0.36846,                0.78212,             0.00011944,             0.00011944,             0.00011944
                     58,                0.43676,                0.43377,                0.78563,                0.95167,                0.89586,                0.96174,                0.89443,                0.40499,                0.37626,                0.78309,              0.0001176,              0.0001176,              0.0001176
                     59,                0.43465,                0.43261,                0.78386,                0.94361,                0.91779,                 0.9643,                0.89705,                0.40898,                0.35871,                0.78147,             0.00011577,             0.00011577,             0.00011577
                     60,                0.43646,                0.43477,                0.78393,                0.95544,                0.89957,                0.96338,                 0.8972,                0.39932,                0.35947,                0.78163,             0.00011394,             0.00011394,             0.00011394
                     61,                0.43715,                0.42915,                0.78424,                0.94146,                0.90558,                0.96176,                  0.895,                0.40472,                0.36814,                 0.7813,             0.00011211,             0.00011211,             0.00011211
                     62,                0.43217,                0.42715,                0.78387,                0.93965,                 0.8969,                0.95991,                0.89449,                0.40231,                0.37921,                0.78152,             0.00011028,             0.00011028,             0.00011028
                     63,                0.43147,                0.41482,                0.78352,                0.94342,                0.90866,                0.96349,                0.89772,                0.40472,                0.36143,                0.78131,             0.00010845,             0.00010845,             0.00010845
                     64,                0.43039,                0.40996,                0.78471,                0.94246,                0.90729,                 0.9616,                0.89512,                0.39983,                0.36343,                0.78186,             0.00010662,             0.00010662,             0.00010662
                     65,                0.42622,                0.41058,                0.78344,                0.94747,                0.90446,                0.96278,                0.89694,                0.40185,                0.36331,                0.78116,             0.00010478,             0.00010478,             0.00010478
                     66,                0.42496,                0.40509,                0.78415,                0.94774,                0.90295,                0.96086,                 0.8952,                0.40031,                0.35779,                0.78191,             0.00010295,             0.00010295,             0.00010295
                     67,                0.42834,                0.41046,                0.78328,                0.95053,                0.90227,                0.96133,                0.89557,                0.40222,                0.36082,                 0.7808,             0.00010112,             0.00010112,             0.00010112
                     68,                0.42374,                0.40195,                0.78348,                0.93425,                0.91164,                0.96206,                 0.8965,                 0.3988,                0.35798,                 0.7811,             9.9289e-05,             9.9289e-05,             9.9289e-05
                     69,                0.41961,                0.40325,                0.78283,                0.93619,                0.91556,                0.96292,                 0.8985,                0.39669,                0.35751,                0.78112,             9.7458e-05,             9.7458e-05,             9.7458e-05
                     70,                0.42462,                0.40515,                0.78198,                0.95945,                0.89815,                0.96404,                0.90146,                0.39761,                 0.3535,                0.78038,             9.5627e-05,             9.5627e-05,             9.5627e-05
                     71,                0.42356,                0.39812,                0.78323,                0.94365,                0.90726,                0.96011,                0.89701,                0.39389,                0.36324,                0.78091,             9.3795e-05,             9.3795e-05,             9.3795e-05
                     72,                0.41803,                0.39747,                0.78206,                0.94954,                0.89708,                0.96064,                0.89527,                0.39534,                0.35989,                 0.7807,             9.1964e-05,             9.1964e-05,             9.1964e-05
                     73,                 0.4148,                0.38853,                0.78128,                0.95535,                0.89795,                0.96247,                0.89858,                0.39631,                0.35391,                0.78056,             9.0132e-05,             9.0132e-05,             9.0132e-05
                     74,                0.41058,                0.38189,                0.78338,                0.95026,                0.90069,                0.96165,                0.89877,                0.39247,                0.35396,                0.78036,             8.8301e-05,             8.8301e-05,             8.8301e-05
                     75,                0.41554,                0.38448,                0.78299,                0.95381,                0.89607,                0.96065,                0.89865,                0.39022,                0.35375,                0.78041,             8.6469e-05,             8.6469e-05,             8.6469e-05
                     76,                0.40998,                0.38114,                0.78112,                0.94944,                 0.8979,                0.96105,                0.89814,                0.39754,                0.35267,                0.78105,             8.4637e-05,             8.4637e-05,             8.4637e-05
                     77,                0.41338,                0.38671,                0.78293,                0.94937,                0.90657,                0.96333,                0.90055,                0.39204,                0.34778,                0.78012,             8.2806e-05,             8.2806e-05,             8.2806e-05
                     78,                0.41102,                0.37929,                0.78051,                0.95299,                0.89776,                 0.9629,                0.90042,                 0.3899,                0.34824,                0.78013,             8.0974e-05,             8.0974e-05,             8.0974e-05
                     79,                0.40758,                0.37482,                0.78339,                0.94823,                0.90803,                0.96323,                0.90103,                0.39428,                0.34474,                0.78023,             7.9143e-05,             7.9143e-05,             7.9143e-05
                     80,                0.41184,                0.37712,                0.78078,                0.94994,                0.90404,                0.96298,                0.90013,                0.38969,                 0.3514,                 0.7796,             7.7312e-05,             7.7312e-05,             7.7312e-05
