                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.41083,                0.35331,                0.79072,                0.94282,                 0.9223,                0.93007,                0.89996,                0.37748,                0.34239,                0.82233,               0.008218,               0.008218,               0.008218
                     38,                0.40908,                0.35013,                0.79125,                0.94017,                0.92315,                 0.9305,                0.90045,                0.37545,                0.33612,                0.82011,              0.0081685,              0.0081685,              0.0081685
                     39,                0.40456,                0.34728,                0.79009,                0.94306,                 0.9233,                0.93008,                0.90031,                0.37539,                0.33718,                0.82014,               0.008119,               0.008119,               0.008119
                     40,                0.40491,                0.35045,                0.79057,                0.94028,                0.92514,                 0.9303,                0.90057,                0.37396,                0.33558,                0.82069,              0.0080695,              0.0080695,              0.0080695
                     41,                0.40182,                0.34536,                0.78989,                0.93906,                0.92523,                0.93064,                 0.9013,                0.37112,                0.33188,                0.81969,                0.00802,                0.00802,                0.00802
                     42,                0.40389,                 0.3446,                  0.789,                0.93964,                0.92547,                0.93096,                0.90154,                0.37187,                0.33102,                0.82065,              0.0079705,              0.0079705,              0.0079705
                     43,                0.40088,                0.34227,                0.78946,                0.94069,                0.92341,                0.93065,                0.90196,                0.37052,                 0.3313,                0.82112,               0.007921,               0.007921,               0.007921
                     44,                0.40154,                0.34073,                0.78921,                0.93656,                0.92622,                0.93097,                0.90239,                 0.3699,                0.33061,                0.82029,              0.0078715,              0.0078715,              0.0078715
                     45,                0.39957,                0.34001,                0.78991,                0.93742,                0.92582,                0.93104,                 0.9024,                0.36905,                0.33227,                0.82002,               0.007822,               0.007822,               0.007822
                     46,                0.39716,                0.33763,                0.78854,                 0.9388,                0.92662,                0.93113,                0.90275,                0.36722,                0.32962,                0.81992,              0.0077725,              0.0077725,              0.0077725
                     47,                0.39644,                0.33802,                0.78941,                0.93448,                0.92766,                0.93093,                0.90299,                0.36646,                0.32658,                 0.8199,               0.007723,               0.007723,               0.007723
                     48,                0.39629,                0.33769,                0.78907,                0.94375,                0.92534,                0.93087,                0.90312,                0.36597,                0.32778,                0.81921,              0.0076735,              0.0076735,              0.0076735
                     49,                0.39565,                  0.336,                0.78909,                0.94123,                0.92614,                0.93081,                0.90343,                0.36465,                0.32679,                0.81911,               0.007624,               0.007624,               0.007624
                     50,                0.39446,                0.33336,                0.78831,                0.94357,                0.92542,                0.93089,                 0.9037,                0.36364,                0.32588,                0.81872,              0.0075745,              0.0075745,              0.0075745
                     51,                0.39236,                0.33297,                0.78851,                0.94071,                 0.9258,                0.93077,                0.90382,                0.36279,                0.32352,                0.81839,               0.007525,               0.007525,               0.007525
                     52,                0.39308,                0.33188,                0.78922,                0.93962,                0.92571,                0.93095,                  0.904,                0.36204,                0.32229,                0.81866,              0.0074755,              0.0074755,              0.0074755
                     53,                0.39127,                 0.3287,                0.78881,                0.94226,                0.92546,                0.93119,                0.90434,                0.36175,                0.32196,                0.81843,               0.007426,               0.007426,               0.007426
                     54,                0.38996,                0.32927,                 0.7879,                0.93999,                0.92698,                0.93103,                0.90424,                0.36171,                0.32314,                0.81851,              0.0073765,              0.0073765,              0.0073765
                     55,                0.39134,                0.32934,                0.78925,                0.94211,                0.92604,                0.93108,                 0.9047,                0.36098,                0.32245,                0.81847,               0.007327,               0.007327,               0.007327
                     56,                0.38808,                0.32627,                0.78781,                0.93826,                0.92795,                0.93134,                0.90491,                0.36069,                 0.3217,                0.81835,              0.0072775,              0.0072775,              0.0072775
                     57,                0.38449,                0.32308,                0.78749,                0.94058,                0.92704,                0.93133,                 0.9052,                 0.3604,                0.32159,                0.81831,               0.007228,               0.007228,               0.007228
                     58,                0.38734,                0.32737,                0.78744,                  0.943,                0.92637,                0.93169,                0.90562,                0.35867,                0.32069,                0.81749,              0.0071785,              0.0071785,              0.0071785
                     59,                0.38511,                0.32308,                0.78696,                0.94443,                0.92619,                0.93166,                0.90576,                0.35774,                0.31929,                0.81709,               0.007129,               0.007129,               0.007129
                     60,                0.38403,                0.32101,                0.78753,                0.94178,                0.92712,                0.93165,                0.90578,                0.35728,                0.31911,                0.81675,              0.0070795,              0.0070795,              0.0070795
                     61,                0.38258,                0.32077,                0.78705,                0.94514,                0.92656,                 0.9319,                 0.9059,                0.35714,                0.31811,                0.81667,                0.00703,                0.00703,                0.00703
                     62,                0.38294,                0.32051,                 0.7871,                0.94712,                 0.9256,                0.93173,                0.90596,                0.35696,                0.31748,                0.81675,              0.0069805,              0.0069805,              0.0069805
                     63,                0.38161,                0.31819,                0.78673,                 0.9433,                0.92678,                0.93173,                0.90618,                0.35687,                0.31713,                0.81694,               0.006931,               0.006931,               0.006931
                     64,                 0.3775,                0.31708,                 0.7868,                0.94271,                0.92678,                0.93175,                0.90623,                0.35619,                  0.317,                0.81662,              0.0068815,              0.0068815,              0.0068815
                     65,                0.38048,                0.31727,                0.78741,                0.94297,                0.92682,                0.93169,                0.90622,                0.35619,                0.31665,                0.81663,               0.006832,               0.006832,               0.006832
                     66,                0.37812,                0.31595,                0.78733,                0.94243,                0.92688,                0.93158,                0.90626,                0.35613,                0.31702,                0.81674,              0.0067825,              0.0067825,              0.0067825
                     67,                0.37889,                 0.3144,                0.78589,                0.94217,                0.92663,                0.93154,                0.90618,                0.35561,                0.31675,                0.81657,               0.006733,               0.006733,               0.006733
                     68,                0.37667,                0.31288,                0.78617,                0.94071,                0.92681,                0.93139,                0.90651,                0.35496,                0.31605,                0.81651,              0.0066835,              0.0066835,              0.0066835
                     69,                0.37704,                0.31406,                0.78679,                0.94166,                0.92686,                0.93142,                0.90651,                 0.3546,                0.31553,                0.81625,               0.006634,               0.006634,               0.006634
                     70,                0.37552,                0.31093,                0.78635,                0.94148,                 0.9271,                0.93143,                0.90666,                0.35424,                 0.3154,                0.81612,              0.0065845,              0.0065845,              0.0065845
                     71,                0.37307,                0.31022,                0.78536,                0.94152,                0.92678,                0.93144,                0.90675,                0.35365,                0.31508,                0.81579,               0.006535,               0.006535,               0.006535
