                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     17,                 0.7267,                0.72125,                0.93517,                0.86188,                0.78192,                  0.864,                0.72806,                0.63125,                0.77058,                 1.0204,               0.009208,               0.009208,               0.009208
                     18,                0.71705,                0.69582,                0.93074,                0.86065,                0.80065,                0.86289,                0.73279,                0.62819,                0.72929,                0.99702,              0.0091585,              0.0091585,              0.0091585
                     19,                0.71915,                0.69094,                0.93135,                0.87957,                0.79851,                0.87063,                0.74361,                0.59672,                0.71376,                0.98867,               0.009109,               0.009109,               0.009109
                     20,                0.70657,                0.67235,                0.92969,                0.89115,                0.81517,                0.88589,                0.75329,                0.60624,                0.65429,                0.99615,              0.0090595,              0.0090595,              0.0090595
                     21,                0.70813,                0.66897,                 0.9284,                0.88166,                 0.8104,                0.89591,                0.76046,                0.60378,                0.67484,                 1.0039,                0.00901,                0.00901,                0.00901
                     22,                0.69454,                0.66054,                0.92433,                0.90439,                0.83513,                0.89715,                0.76457,                0.59682,                0.62819,                 1.0013,              0.0089605,              0.0089605,              0.0089605
                     23,                0.68915,                0.64158,                0.92124,                0.89855,                0.83563,                0.90033,                 0.7605,                0.62247,                0.62853,                  1.012,               0.008911,               0.008911,               0.008911
                     24,                0.68171,                0.63864,                0.91838,                0.91744,                0.80641,                0.88979,                0.75532,                0.61293,                0.62292,                 1.0183,              0.0088615,              0.0088615,              0.0088615
                     25,                0.68647,                0.63079,                0.92222,                  0.908,                0.82749,                0.90746,                0.77684,                 0.5937,                0.60825,                 1.0057,               0.008812,               0.008812,               0.008812
                     26,                0.68324,                 0.6195,                0.91957,                0.91033,                 0.8021,                0.88833,                0.76009,                0.58496,                0.65112,                0.97356,              0.0087625,              0.0087625,              0.0087625
                     27,                0.67674,                0.61427,                0.91839,                0.90323,                0.80014,                0.89006,                0.76187,                0.59428,                 0.6275,                0.98979,               0.008713,               0.008713,               0.008713
                     28,                0.67566,                0.61201,                0.91244,                0.89407,                0.82127,                0.89444,                0.76732,                0.58739,                0.63905,                 0.9733,              0.0086635,              0.0086635,              0.0086635
                     29,                0.67294,                0.60194,                0.91289,                0.91618,                0.84526,                0.91372,                0.78808,                0.57528,                0.56536,                0.98512,               0.008614,               0.008614,               0.008614
                     30,                0.66611,                0.60098,                0.91338,                0.91087,                0.82767,                0.90069,                0.77921,                0.56346,                0.59494,                0.96751,              0.0085645,              0.0085645,              0.0085645
                     31,                 0.6647,                0.59325,                0.91176,                0.91286,                0.84567,                0.91192,                0.78329,                0.58215,                 0.5621,                0.98269,               0.008515,               0.008515,               0.008515
                     32,                0.66698,                0.58925,                0.91034,                 0.9277,                0.82028,                0.90165,                0.77952,                0.57048,                0.58967,                0.97667,              0.0084655,              0.0084655,              0.0084655
                     33,                0.65435,                0.56692,                0.90802,                0.89879,                0.82646,                0.90231,                0.78066,                0.56947,                0.58454,                 0.9722,               0.008416,               0.008416,               0.008416
                     34,                0.65534,                 0.5758,                 0.9113,                0.88527,                0.81107,                 0.8807,                0.76524,                0.55812,                0.62861,                0.96556,              0.0083665,              0.0083665,              0.0083665
                     35,                0.65127,                0.55948,                0.90113,                0.91134,                0.83849,                0.89742,                 0.7776,                0.56292,                0.57314,                0.96646,               0.008317,               0.008317,               0.008317
                     36,                0.64577,                0.55959,                0.90621,                0.92185,                 0.8382,                0.91593,                0.79065,                0.56011,                0.53044,                0.97486,              0.0082675,              0.0082675,              0.0082675
                     37,                0.64434,                0.55845,                 0.9062,                0.92651,                0.85872,                 0.9212,                0.80345,                0.54765,                0.52923,                0.96333,               0.008218,               0.008218,               0.008218
                     38,                0.63926,                0.55019,                0.90375,                0.92107,                0.85062,                0.90547,                0.79051,                0.54289,                 0.5467,                0.95149,              0.0081685,              0.0081685,              0.0081685
                     39,                0.63771,                0.55435,                0.90128,                0.90597,                0.85274,                0.90983,                0.78884,                 0.5529,                0.55547,                0.96214,               0.008119,               0.008119,               0.008119
                     40,                0.64087,                0.55159,                0.90129,                0.90711,                0.84964,                0.91077,                0.79397,                 0.5488,                0.56705,                0.96417,              0.0080695,              0.0080695,              0.0080695
                     41,                0.64185,                0.55821,                0.90079,                0.89932,                0.83837,                0.89848,                0.78216,                0.53932,                0.60347,                0.95583,                0.00802,                0.00802,                0.00802
                     42,                0.63138,                0.53893,                0.89898,                  0.907,                0.82967,                0.90328,                0.78841,                 0.5443,                0.56186,                0.95573,              0.0079705,              0.0079705,              0.0079705
                     43,                0.63248,                0.53792,                0.89709,                0.93938,                0.82719,                0.90899,                0.79333,                0.53696,                0.54511,                0.94818,               0.007921,               0.007921,               0.007921
                     44,                0.62977,                0.53982,                0.89751,                0.93144,                0.85041,                0.92096,                0.79914,                0.55105,                0.50384,                0.96684,              0.0078715,              0.0078715,              0.0078715
                     45,                0.62702,                0.53292,                 0.8997,                 0.9149,                0.86037,                0.91077,                0.79816,                0.53443,                0.52705,                0.95855,               0.007822,               0.007822,               0.007822
                     46,                0.62291,                0.52566,                0.89714,                0.93592,                0.85126,                0.91621,                 0.8004,                0.52398,                0.50821,                0.94545,              0.0077725,              0.0077725,              0.0077725
                     47,                0.62274,                0.52758,                0.89521,                0.92083,                0.85139,                0.91888,                0.80476,                 0.5321,                0.53102,                0.95469,               0.007723,               0.007723,               0.007723
                     48,                0.62071,                0.52707,                0.89499,                0.93156,                0.83855,                0.91499,                0.80442,                0.52648,                0.51339,                0.94472,              0.0076735,              0.0076735,              0.0076735
                     49,                0.61974,                0.51779,                0.89743,                0.91127,                0.86121,                0.91939,                0.80616,                0.52919,                0.49116,                0.94889,               0.007624,               0.007624,               0.007624
                     50,                0.61842,                0.51981,                0.89611,                0.94854,                 0.8438,                 0.9234,                0.80963,                0.52983,                0.49526,                0.94577,              0.0075745,              0.0075745,              0.0075745
                     51,                0.61056,                0.51315,                0.89511,                0.93654,                0.84093,                0.92669,                0.80632,                0.53505,                0.50007,                0.95497,               0.007525,               0.007525,               0.007525
                     52,                0.60718,                0.49918,                0.88926,                0.92933,                0.86405,                0.92528,                0.81288,                0.52213,                0.48765,                0.94112,              0.0074755,              0.0074755,              0.0074755
                     53,                0.60906,                0.50243,                0.89142,                0.91818,                0.86638,                0.92228,                0.80802,                0.52762,                0.48643,                0.94682,               0.007426,               0.007426,               0.007426
                     54,                0.61172,                0.50029,                0.89297,                0.92442,                0.85357,                0.92362,                0.81108,                0.52132,                0.49809,                0.93742,              0.0073765,              0.0073765,              0.0073765
                     55,                0.60258,                0.49403,                0.88964,                0.93478,                0.85907,                0.92534,                0.81433,                0.52021,                0.48206,                0.94591,               0.007327,               0.007327,               0.007327
                     56,                0.60714,                0.50846,                0.89209,                0.93696,                0.85117,                0.91982,                0.81081,                0.51753,                0.51331,                0.93893,              0.0072775,              0.0072775,              0.0072775
                     57,                 0.5997,                0.49197,                0.89078,                0.93161,                 0.8465,                0.92088,                0.81314,                0.51086,                0.46738,                 0.9361,               0.007228,               0.007228,               0.007228
                     58,                0.59833,                0.50377,                 0.8884,                0.93033,                0.84754,                0.92132,                0.81228,                0.50834,                 0.4913,                0.93636,              0.0071785,              0.0071785,              0.0071785
                     59,                0.60239,                0.50558,                0.88943,                0.93734,                0.84996,                 0.9289,                0.81634,                0.51659,                0.45886,                0.94399,               0.007129,               0.007129,               0.007129
                     60,                0.60147,                0.49001,                0.88722,                 0.9319,                0.86169,                0.92185,                0.81488,                0.50994,                0.47084,                0.93356,              0.0070795,              0.0070795,              0.0070795
                     61,                0.59295,                0.48656,                0.88556,                 0.9268,                0.85612,                0.92032,                0.81316,                0.51096,                0.46411,                0.93531,                0.00703,                0.00703,                0.00703
                     62,                 0.5925,                0.47818,                0.88342,                 0.9328,                0.85949,                0.92611,                0.81542,                0.51031,                0.46229,                0.93632,              0.0069805,              0.0069805,              0.0069805
                     63,                0.59189,                0.47828,                0.88355,                0.93738,                0.84247,                0.92009,                 0.8155,                0.50741,                0.48765,                0.93039,               0.006931,               0.006931,               0.006931
                     64,                0.59011,                0.48491,                0.88311,                0.91295,                0.87591,                0.92069,                0.81459,                  0.509,                0.49304,                0.93508,              0.0068815,              0.0068815,              0.0068815
                     65,                0.58625,                0.48055,                0.88111,                0.92475,                0.88034,                0.92217,                0.81463,                0.50905,                0.45877,                0.93321,               0.006832,               0.006832,               0.006832
                     66,                0.58762,                0.47397,                0.88628,                0.93963,                 0.8743,                0.92853,                0.81893,                0.51689,                0.45319,                0.94227,              0.0067825,              0.0067825,              0.0067825
                     67,                0.58911,                0.47411,                0.88407,                0.92827,                0.87266,                0.92803,                0.82082,                0.50678,                0.44573,                0.93106,               0.006733,               0.006733,               0.006733
                     68,                0.58208,                0.46652,                0.88217,                0.92356,                0.86921,                0.92368,                0.81642,                0.50967,                0.45451,                0.93396,              0.0066835,              0.0066835,              0.0066835
                     69,                0.58122,                0.46842,                0.88303,                0.93805,                0.85368,                0.91781,                0.81373,                0.50023,                0.46019,                0.92965,               0.006634,               0.006634,               0.006634
                     70,                0.57658,                0.47061,                0.87966,                0.93444,                 0.8698,                0.92437,                0.81721,                0.50668,                0.45041,                0.92986,              0.0065845,              0.0065845,              0.0065845
                     71,                0.57842,                0.46425,                0.87974,                0.93512,                0.86463,                0.92921,                0.82353,                0.50406,                0.44011,                 0.9319,               0.006535,               0.006535,               0.006535
                     72,                0.57574,                0.46563,                0.88083,                0.93914,                0.86586,                 0.9295,                0.82011,                0.51289,                0.43911,                0.93703,              0.0064855,              0.0064855,              0.0064855
                     73,                0.57864,                0.47043,                0.88133,                0.92374,                0.87363,                0.92667,                0.81988,                0.50345,                0.45478,                0.92853,               0.006436,               0.006436,               0.006436
                     74,                0.57307,                0.46073,                0.87596,                0.93894,                0.87131,                0.93073,                0.82526,                0.49981,                0.44232,                0.92642,              0.0063865,              0.0063865,              0.0063865
                     75,                0.57028,                0.46321,                0.87627,                0.93788,                0.86541,                0.92627,                0.82224,                0.49875,                0.45977,                 0.9254,               0.006337,               0.006337,               0.006337
                     76,                0.57092,                 0.4562,                0.87655,                0.93479,                0.87932,                0.93337,                 0.8288,                0.49465,                0.42301,                0.92272,              0.0062875,              0.0062875,              0.0062875
                     77,                0.56942,                0.44958,                0.87996,                0.95707,                0.87243,                0.93984,                0.83356,                0.49785,                0.41264,                0.92501,               0.006238,               0.006238,               0.006238
                     78,                0.57182,                 0.4612,                0.87713,                0.93823,                0.87487,                 0.9303,                0.82557,                0.49557,                0.44306,                0.92317,              0.0061885,              0.0061885,              0.0061885
                     79,                0.56836,                0.45676,                0.87637,                 0.9531,                0.87016,                0.93318,                0.82891,                0.49464,                0.43024,                0.92152,               0.006139,               0.006139,               0.006139
                     80,                0.57169,                0.45416,                0.87705,                0.92389,                0.88419,                0.93077,                0.82717,                 0.4971,                0.43941,                0.92436,              0.0060895,              0.0060895,              0.0060895
                     81,                 0.5617,                0.44354,                0.87562,                0.94186,                0.87189,                0.92817,                0.82688,                0.49153,                0.43872,                0.92092,                0.00604,                0.00604,                0.00604
                     82,                0.56319,                0.44361,                0.87388,                0.94946,                0.86617,                0.92927,                0.82633,                0.49392,                0.43233,                0.92244,              0.0059905,              0.0059905,              0.0059905
                     83,                0.55605,                0.44836,                0.87253,                0.94968,                0.87624,                0.93416,                 0.8297,                0.49625,                0.41387,                0.92384,               0.005941,               0.005941,               0.005941
                     84,                0.56069,                0.44309,                0.87509,                0.94894,                 0.8816,                0.93849,                0.83562,                 0.4929,                 0.4024,                0.92481,              0.0058915,              0.0058915,              0.0058915
                     85,                 0.5583,                  0.443,                0.87562,                 0.9413,                0.89006,                0.93933,                  0.839,                0.49075,                0.40672,                0.92304,               0.005842,               0.005842,               0.005842
                     86,                0.55436,                0.44798,                0.87176,                0.94641,                0.87696,                0.93384,                0.83237,                0.49534,                0.40332,                 0.9265,              0.0057925,              0.0057925,              0.0057925
                     87,                0.55624,                0.43586,                0.87001,                0.93665,                0.88239,                0.93237,                0.83279,                0.49266,                0.41348,                0.91978,               0.005743,               0.005743,               0.005743
                     88,                0.55204,                0.43747,                0.87308,                0.92949,                0.88016,                0.92844,                 0.8288,                0.49095,                0.43153,                0.91849,              0.0056935,              0.0056935,              0.0056935
                     89,                0.54607,                0.43359,                0.87182,                0.94524,                  0.873,                0.93239,                0.83035,                0.49258,                0.41344,                0.92076,               0.005644,               0.005644,               0.005644
                     90,                0.55009,                0.43378,                0.86871,                0.94584,                0.87553,                0.93236,                0.83037,                0.49266,                0.39809,                0.92038,              0.0055945,              0.0055945,              0.0055945
                     91,                0.54878,                0.43386,                0.87247,                0.94043,                0.88246,                0.93418,                0.83217,                0.49095,                0.41085,                0.91897,               0.005545,               0.005545,               0.005545
                     92,                0.55002,                0.43068,                0.86567,                0.93537,                0.88302,                0.92939,                0.82828,                0.48829,                 0.4137,                0.91718,              0.0054955,              0.0054955,              0.0054955
                     93,                0.54425,                0.43183,                0.86397,                0.92856,                0.88113,                0.92519,                  0.826,                0.48584,                0.41653,                0.91388,               0.005446,               0.005446,               0.005446
                     94,                0.54415,                0.42763,                0.87224,                0.94584,                0.87695,                0.93113,                0.83102,                0.48704,                 0.4054,                0.91749,              0.0053965,              0.0053965,              0.0053965
                     95,                0.54754,                 0.4314,                0.86894,                0.93633,                 0.8785,                0.93398,                0.83235,                0.48858,                 0.4032,                0.91785,               0.005347,               0.005347,               0.005347
                     96,                0.54365,                0.42343,                0.86825,                0.94211,                0.86787,                0.93244,                0.83234,                0.48703,                0.40218,                0.91663,              0.0052975,              0.0052975,              0.0052975
                     97,                0.53941,                0.41768,                0.86562,                0.94056,                0.87033,                0.93286,                  0.833,                 0.4878,                0.40371,                0.91846,               0.005248,               0.005248,               0.005248
                     98,                0.53703,                0.42112,                0.86453,                0.94605,                0.86144,                0.93242,                0.83299,                0.48768,                0.40351,                0.91773,              0.0051985,              0.0051985,              0.0051985
                     99,                0.53423,                0.41639,                0.86583,                0.95172,                0.87027,                0.93801,                0.83825,                 0.4857,                0.39572,                0.91764,               0.005149,               0.005149,               0.005149
                    100,                0.53536,                0.42283,                0.86421,                0.94965,                0.87134,                0.93442,                0.83517,                0.48494,                0.40241,                0.91655,              0.0050995,              0.0050995,              0.0050995
                    101,                0.53384,                0.41803,                0.86423,                 0.9479,                0.87483,                0.93411,                0.83459,                0.48546,                0.40048,                0.91605,                0.00505,                0.00505,                0.00505
                    102,                0.53271,                 0.4248,                0.86521,                0.94397,                0.87672,                0.93479,                0.83592,                0.48657,                0.39889,                0.91732,              0.0050005,              0.0050005,              0.0050005
                    103,                0.53355,                0.41451,                0.86476,                0.94445,                0.88057,                0.93339,                 0.8348,                0.48568,                0.39642,                0.91682,               0.004951,               0.004951,               0.004951
                    104,                0.53194,                0.41556,                0.86338,                0.93494,                0.88569,                0.93007,                0.83119,                0.48522,                0.40019,                 0.9151,              0.0049015,              0.0049015,              0.0049015
                    105,                0.53064,                0.41413,                0.86405,                0.94394,                0.87553,                0.92748,                0.82915,                0.48559,                0.40308,                  0.914,               0.004852,               0.004852,               0.004852
                    106,                0.52826,                0.41886,                0.86316,                0.94695,                0.87658,                0.93133,                0.83286,                0.48539,                0.40226,                 0.9147,              0.0048025,              0.0048025,              0.0048025
                    107,                0.51936,                0.40167,                0.86125,                0.94836,                0.87669,                0.93265,                0.83435,                0.48482,                0.39892,                0.91398,               0.004753,               0.004753,               0.004753
                    108,                0.52264,                0.41194,                0.85904,                 0.9468,                0.87631,                0.93276,                0.83339,                0.48551,                0.39799,                0.91586,              0.0047035,              0.0047035,              0.0047035
                    109,                0.52668,                0.40777,                0.86021,                0.94287,                 0.8783,                0.93147,                0.83236,                0.48576,                0.39681,                0.91671,               0.004654,               0.004654,               0.004654
                    110,                0.52408,                0.40344,                0.86245,                0.93841,                0.87702,                0.92917,                0.82992,                0.48473,                 0.3998,                 0.9149,              0.0046045,              0.0046045,              0.0046045
                    111,                0.51875,                0.40062,                0.86042,                0.92918,                0.88767,                0.93056,                0.83183,                0.48502,                0.39467,                0.91597,               0.004555,               0.004555,               0.004555
                    112,                0.51853,                0.40336,                0.86236,                0.93159,                0.89072,                0.93033,                0.83173,                0.48569,                0.39113,                0.91661,              0.0045055,              0.0045055,              0.0045055
                    113,                0.51885,                0.40064,                 0.8616,                0.93738,                0.88834,                0.92999,                0.83201,                0.48558,                0.39297,                0.91613,               0.004456,               0.004456,               0.004456
                    114,                 0.5137,                0.39706,                0.86234,                0.94268,                0.88876,                0.93424,                0.83635,                0.48656,                0.38824,                0.91735,              0.0044065,              0.0044065,              0.0044065
                    115,                0.52117,                0.39723,                0.86219,                0.94818,                0.88462,                 0.9351,                 0.8375,                0.48738,                 0.3849,                0.91785,               0.004357,               0.004357,               0.004357
                    116,                0.51344,                0.38918,                0.85485,                0.94315,                0.88814,                0.93595,                0.83867,                0.48688,                0.38943,                0.91653,              0.0043075,              0.0043075,              0.0043075
                    117,                0.51326,                0.39375,                0.85711,                0.94689,                 0.8815,                0.93352,                0.83578,                0.48652,                0.39599,                0.91594,               0.004258,               0.004258,               0.004258
                    118,                0.51248,                0.39641,                0.85935,                0.95096,                0.88349,                0.93288,                0.83418,                0.48673,                0.39633,                0.91615,              0.0042085,              0.0042085,              0.0042085
                    119,                0.50723,                0.38903,                0.85461,                0.94985,                0.88264,                0.93098,                0.83346,                0.48547,                0.39804,                0.91451,               0.004159,               0.004159,               0.004159
                    120,                0.51069,                0.38517,                0.85354,                0.95045,                0.88259,                0.93056,                0.83277,                0.48491,                0.40208,                0.91311,              0.0041095,              0.0041095,              0.0041095
                    121,                0.50198,                0.38604,                0.85497,                0.95109,                0.87981,                0.93068,                0.83438,                0.48344,                0.40069,                0.91162,                0.00406,                0.00406,                0.00406
                    122,                0.50415,                0.38847,                0.85652,                 0.9517,                0.88218,                0.93035,                0.83272,                0.48281,                0.40056,                0.91154,              0.0040105,              0.0040105,              0.0040105
                    123,                0.50374,                0.39177,                0.85505,                 0.9508,                0.88267,                0.93024,                0.83225,                 0.4832,                0.40013,                0.91188,               0.003961,               0.003961,               0.003961
                    124,                0.50484,                0.38954,                0.85538,                 0.9554,                0.88258,                0.93055,                0.83207,                0.48359,                0.39812,                0.91233,              0.0039115,              0.0039115,              0.0039115
                    125,                0.50212,                0.38456,                0.85557,                0.95337,                0.88559,                 0.9318,                0.83344,                0.48392,                0.39243,                0.91298,               0.003862,               0.003862,               0.003862
                    126,                0.49758,                0.37981,                  0.854,                0.94971,                0.89161,                 0.9325,                0.83455,                0.48417,                0.38859,                0.91312,              0.0038125,              0.0038125,              0.0038125
                    127,                0.49401,                0.37754,                 0.8528,                0.95161,                0.88866,                0.93318,                0.83484,                0.48447,                0.38842,                0.91307,               0.003763,               0.003763,               0.003763
                    128,                0.49511,                0.37827,                0.85155,                0.94745,                0.88838,                0.93268,                0.83446,                0.48464,                0.39181,                0.91269,              0.0037135,              0.0037135,              0.0037135
                    129,                0.49962,                0.38666,                0.85423,                0.94411,                0.88776,                0.93176,                0.83413,                0.48485,                 0.3914,                0.91312,               0.003664,               0.003664,               0.003664
                    130,                0.49572,                0.38011,                  0.853,                0.94347,                0.88923,                0.93051,                0.83319,                0.48445,                0.38979,                0.91273,              0.0036145,              0.0036145,              0.0036145
                    131,                0.48891,                0.37912,                0.85095,                0.94118,                0.89157,                0.93027,                 0.8329,                 0.4838,                 0.3866,                0.91235,               0.003565,               0.003565,               0.003565
                    132,                0.48559,                0.37284,                0.85108,                 0.9399,                0.89191,                0.92952,                0.83232,                0.48405,                0.38601,                0.91216,              0.0035155,              0.0035155,              0.0035155
                    133,                 0.4878,                0.37123,                0.84934,                0.93899,                0.89346,                0.92961,                0.83204,                0.48392,                0.38532,                 0.9122,               0.003466,               0.003466,               0.003466
                    134,                0.48662,                0.36504,                0.84672,                0.94181,                0.89044,                0.92979,                0.83204,                0.48336,                0.38584,                0.91171,              0.0034165,              0.0034165,              0.0034165
                    135,                0.48568,                0.36908,                0.84977,                0.94189,                0.89105,                0.92923,                0.83222,                0.48276,                0.38742,                0.91077,               0.003367,               0.003367,               0.003367
