                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     82,                0.33435,                0.25687,                0.77518,                0.98873,                0.96793,                0.98734,                0.96528,                0.29953,                0.28688,                0.77205,              0.0059905,              0.0059905,              0.0059905
                     83,                0.33612,                0.25927,                0.77553,                0.98849,                0.96822,                0.98735,                0.96533,                0.29913,                0.28659,                0.77197,               0.005941,               0.005941,               0.005941
                     84,                0.33437,                0.25744,                0.77581,                0.98859,                0.96813,                0.98735,                0.96531,                 0.2992,                0.28649,                0.77217,              0.0058915,              0.0058915,              0.0058915
                     85,                 0.3339,                 0.2576,                0.77503,                 0.9887,                0.96824,                0.98733,                0.96541,                0.29868,                0.28632,                0.77192,               0.005842,               0.005842,               0.005842
                     86,                0.33141,                0.25424,                0.77523,                0.98869,                0.96818,                0.98737,                0.96542,                 0.2985,                 0.2866,                0.77191,              0.0057925,              0.0057925,              0.0057925
                     87,                0.33094,                0.25451,                 0.7749,                0.98882,                0.96819,                0.98736,                 0.9654,                0.29816,                0.28664,                0.77187,               0.005743,               0.005743,               0.005743
                     88,                0.33094,                0.25234,                0.77499,                0.98892,                0.96799,                0.98736,                0.96564,                 0.2981,                0.28634,                0.77205,              0.0056935,              0.0056935,              0.0056935
                     89,                0.32912,                0.25319,                0.77536,                0.98899,                0.96815,                0.98736,                0.96556,                0.29801,                0.28706,                0.77203,               0.005644,               0.005644,               0.005644
                     90,                0.32895,                0.25095,                0.77532,                0.98899,                0.96817,                 0.9874,                0.96567,                0.29791,                0.28725,                0.77201,              0.0055945,              0.0055945,              0.0055945
                     91,                0.33095,                 0.2539,                0.77509,                0.98901,                 0.9681,                0.98743,                0.96558,                0.29784,                0.28777,                0.77198,               0.005545,               0.005545,               0.005545
                     92,                0.32812,                0.25015,                0.77514,                0.98924,                0.96794,                0.98742,                0.96563,                0.29783,                0.28768,                0.77198,              0.0054955,              0.0054955,              0.0054955
                     93,                0.32883,                0.25164,                0.77474,                0.98924,                0.96794,                0.98747,                0.96563,                0.29803,                0.28811,                0.77196,               0.005446,               0.005446,               0.005446
                     94,                0.32525,                0.24885,                0.77462,                0.98904,                0.96769,                 0.9875,                0.96574,                0.29807,                0.28871,                0.77194,              0.0053965,              0.0053965,              0.0053965
                     95,                0.32609,                0.24879,                0.77492,                0.98886,                0.96794,                0.98749,                0.96567,                0.29801,                0.28904,                0.77193,               0.005347,               0.005347,               0.005347
                     96,                0.32476,                0.24724,                0.77446,                0.98874,                0.96807,                0.98747,                 0.9657,                0.29809,                0.28889,                0.77194,              0.0052975,              0.0052975,              0.0052975
                     97,                0.32485,                0.24831,                0.77458,                0.98996,                0.96687,                0.98748,                0.96569,                0.29826,                0.28913,                0.77195,               0.005248,               0.005248,               0.005248
                     98,                0.32278,                0.24605,                0.77408,                0.98941,                0.96751,                0.98746,                0.96569,                0.29818,                0.28968,                0.77195,              0.0051985,              0.0051985,              0.0051985
                     99,                0.32225,                0.24608,                0.77449,                 0.9897,                0.96728,                0.98748,                0.96582,                0.29812,                0.29035,                0.77195,               0.005149,               0.005149,               0.005149
                    100,                0.32247,                0.24519,                0.77378,                0.98995,                0.96694,                0.98747,                0.96579,                0.29808,                0.29037,                0.77194,              0.0050995,              0.0050995,              0.0050995
                    101,                0.32006,                0.24413,                0.77397,                0.98999,                0.96681,                0.98749,                0.96586,                0.29815,                 0.2909,                0.77196,                0.00505,                0.00505,                0.00505
                    102,                0.32056,                0.24394,                0.77421,                0.98991,                0.96682,                0.98751,                0.96576,                0.29809,                 0.2913,                0.77192,              0.0050005,              0.0050005,              0.0050005
                    103,                0.31938,                 0.2434,                0.77443,                0.98935,                0.96745,                 0.9875,                0.96586,                0.29788,                0.29151,                 0.7719,               0.004951,               0.004951,               0.004951
                    104,                0.31892,                0.24198,                0.77357,                0.98933,                 0.9676,                0.98754,                0.96592,                0.29767,                0.29196,                0.77188,              0.0049015,              0.0049015,              0.0049015
                    105,                0.31945,                0.24306,                0.77416,                0.98903,                0.96787,                0.98752,                0.96584,                0.29756,                0.29233,                0.77184,               0.004852,               0.004852,               0.004852
                    106,                0.31779,                 0.2413,                0.77379,                0.98919,                0.96756,                0.98751,                0.96591,                0.29741,                0.29271,                0.77179,              0.0048025,              0.0048025,              0.0048025
                    107,                0.31654,                0.24065,                0.77382,                0.98941,                0.96747,                0.98752,                0.96617,                0.29724,                0.29313,                0.77175,               0.004753,               0.004753,               0.004753
                    108,                0.31766,                0.24096,                 0.7744,                0.98955,                0.96732,                0.98755,                0.96616,                0.29706,                0.29336,                0.77173,              0.0047035,              0.0047035,              0.0047035
                    109,                0.31705,                0.24109,                0.77401,                0.98922,                0.96771,                0.98752,                0.96623,                0.29688,                0.29358,                0.77171,               0.004654,               0.004654,               0.004654
                    110,                0.31747,                0.24099,                0.77406,                0.98953,                0.96728,                0.98752,                 0.9663,                0.29661,                  0.294,                0.77166,              0.0046045,              0.0046045,              0.0046045
                    111,                0.31644,                0.24068,                0.77402,                0.98939,                0.96737,                0.98753,                0.96632,                0.29646,                0.29439,                0.77165,               0.004555,               0.004555,               0.004555
                    112,                0.31442,                 0.2393,                0.77412,                0.98934,                0.96751,                0.98753,                0.96647,                0.29636,                0.29451,                0.77159,              0.0045055,              0.0045055,              0.0045055
                    113,                0.31392,                0.23874,                0.77363,                0.98911,                0.96784,                0.98754,                 0.9666,                0.29624,                0.29517,                0.77159,               0.004456,               0.004456,               0.004456
                    114,                0.31253,                0.23727,                0.77388,                0.98932,                 0.9679,                0.98756,                0.96645,                0.29607,                0.29552,                0.77154,              0.0044065,              0.0044065,              0.0044065
                    115,                0.31378,                0.23688,                0.77347,                0.98901,                 0.9681,                0.98759,                0.96662,                0.29598,                0.29595,                0.77153,               0.004357,               0.004357,               0.004357
                    116,                0.31354,                0.23762,                0.77368,                 0.9893,                0.96803,                0.98762,                0.96676,                0.29596,                0.29644,                0.77154,              0.0043075,              0.0043075,              0.0043075
                    117,                0.31216,                0.23616,                0.77313,                  0.988,                0.96901,                0.98764,                0.96691,                0.29598,                0.29668,                0.77149,               0.004258,               0.004258,               0.004258
                    118,                0.31034,                 0.2336,                0.77331,                0.98815,                0.96892,                0.98765,                 0.9669,                0.29604,                 0.2972,                0.77147,              0.0042085,              0.0042085,              0.0042085
                    119,                0.30913,                0.23432,                0.77331,                0.98829,                0.96879,                0.98766,                0.96697,                0.29596,                0.29738,                0.77141,               0.004159,               0.004159,               0.004159
                    120,                0.30948,                0.23318,                0.77243,                0.98818,                0.96916,                0.98765,                0.96693,                0.29616,                 0.2983,                0.77134,              0.0041095,              0.0041095,              0.0041095
                    121,                0.30876,                0.23327,                0.77315,                0.98827,                0.96898,                0.98767,                0.96704,                0.29612,                0.29828,                0.77132,                0.00406,                0.00406,                0.00406
                    122,                0.30873,                0.23241,                 0.7726,                0.98827,                0.96886,                0.98767,                 0.9669,                0.29613,                0.29858,                0.77133,              0.0040105,              0.0040105,              0.0040105
                    123,                0.30761,                 0.2314,                0.77264,                0.98843,                0.96891,                0.98766,                0.96695,                0.29615,                0.29834,                0.77129,               0.003961,               0.003961,               0.003961
                    124,                0.30675,                0.23119,                0.77322,                0.98821,                  0.969,                0.98768,                  0.967,                0.29615,                0.29825,                0.77128,              0.0039115,              0.0039115,              0.0039115
                    125,                0.30686,                0.23178,                0.77287,                0.98797,                0.96925,                 0.9877,                0.96712,                0.29624,                0.29854,                0.77127,               0.003862,               0.003862,               0.003862
                    126,                0.30616,                0.23117,                0.77344,                0.98793,                0.96928,                 0.9877,                0.96714,                0.29593,                0.29821,                0.77126,              0.0038125,              0.0038125,              0.0038125
                    127,                0.30548,                0.23033,                0.77266,                0.98789,                0.96945,                0.98771,                0.96726,                 0.2957,                0.29795,                 0.7713,               0.003763,               0.003763,               0.003763
                    128,                0.30369,                0.22878,                0.77248,                0.98804,                 0.9694,                0.98771,                0.96739,                0.29573,                0.29793,                0.77125,              0.0037135,              0.0037135,              0.0037135
                    129,                0.30375,                0.22847,                0.77287,                0.98809,                0.96942,                0.98772,                0.96726,                0.29544,                0.29743,                 0.7712,               0.003664,               0.003664,               0.003664
                    130,                0.30298,                0.22818,                0.77289,                0.98885,                0.96851,                0.98774,                0.96744,                0.29515,                0.29695,                0.77119,              0.0036145,              0.0036145,              0.0036145
                    131,                0.30367,                0.22788,                0.77329,                0.98881,                0.96864,                0.98775,                0.96747,                0.29504,                0.29635,                0.77123,               0.003565,               0.003565,               0.003565
                    132,                0.30239,                0.22626,                0.77255,                0.98904,                0.96853,                0.98777,                0.96757,                0.29476,                0.29678,                0.77121,              0.0035155,              0.0035155,              0.0035155
                    133,                0.30183,                0.22592,                0.77279,                0.98913,                0.96872,                0.98776,                0.96769,                0.29464,                0.29669,                0.77117,               0.003466,               0.003466,               0.003466
                    134,                0.30115,                0.22713,                 0.7724,                 0.9892,                0.96868,                0.98777,                0.96775,                0.29445,                0.29711,                0.77113,              0.0034165,              0.0034165,              0.0034165
                    135,                0.30015,                 0.2241,                0.77179,                0.98924,                0.96873,                0.98777,                  0.968,                0.29434,                0.29721,                0.77111,               0.003367,               0.003367,               0.003367
                    136,                0.29962,                0.22498,                0.77234,                0.98906,                0.96886,                0.98779,                0.96796,                 0.2941,                0.29701,                0.77108,              0.0033175,              0.0033175,              0.0033175
                    137,                 0.2989,                0.22384,                0.77244,                0.98905,                0.96884,                0.98782,                0.96801,                0.29385,                0.29678,                0.77105,               0.003268,               0.003268,               0.003268
                    138,                0.29782,                0.22213,                0.77233,                0.98898,                0.96898,                0.98782,                0.96818,                0.29372,                0.29679,                0.77107,              0.0032185,              0.0032185,              0.0032185
                    139,                0.29821,                0.22375,                0.77291,                0.98867,                0.96931,                0.98784,                0.96827,                0.29353,                0.29682,                0.77105,               0.003169,               0.003169,               0.003169
                    140,                0.29784,                 0.2215,                0.77237,                0.98889,                0.96943,                0.98786,                0.96839,                0.29317,                0.29685,                0.77102,              0.0031195,              0.0031195,              0.0031195
                    141,                0.29634,                0.22235,                0.77161,                0.98939,                0.96884,                0.98787,                0.96869,                0.29281,                0.29659,                0.77104,                0.00307,                0.00307,                0.00307
                    142,                0.29585,                0.22049,                0.77204,                0.98943,                 0.9689,                0.98788,                 0.9687,                 0.2925,                0.29667,                0.77099,              0.0030205,              0.0030205,              0.0030205
                    143,                0.29493,                0.22018,                0.77212,                0.98927,                 0.9692,                0.98789,                0.96884,                0.29223,                0.29635,                0.77095,               0.002971,               0.002971,               0.002971
                    144,                0.29465,                0.22008,                0.77173,                0.98915,                0.96938,                0.98792,                0.96886,                0.29207,                0.29652,                0.77094,              0.0029215,              0.0029215,              0.0029215
                    145,                0.29449,                0.21949,                0.77211,                0.98895,                0.96957,                0.98791,                0.96889,                0.29175,                0.29648,                0.77093,               0.002872,               0.002872,               0.002872
                    146,                0.29276,                0.21807,                0.77171,                  0.989,                0.96958,                0.98793,                0.96911,                0.29176,                0.29712,                 0.7709,              0.0028225,              0.0028225,              0.0028225
                    147,                 0.2939,                0.21839,                0.77165,                0.98896,                0.96963,                0.98794,                0.96926,                0.29133,                0.29735,                0.77086,               0.002773,               0.002773,               0.002773
                    148,                0.29216,                0.21735,                0.77165,                0.98883,                0.96978,                0.98794,                0.96927,                0.29121,                0.29739,                0.77085,              0.0027235,              0.0027235,              0.0027235
                    149,                0.29205,                0.21701,                0.77183,                0.98887,                0.96976,                0.98796,                0.96938,                0.29112,                 0.2976,                0.77085,               0.002674,               0.002674,               0.002674
                    150,                0.29148,                 0.2162,                0.77194,                0.98947,                0.96937,                0.98799,                0.96937,                0.29082,                0.29799,                0.77081,              0.0026245,              0.0026245,              0.0026245
                    151,                0.29028,                0.21591,                0.77135,                0.98949,                0.96914,                  0.988,                0.96939,                0.29063,                0.29816,                 0.7708,               0.002575,               0.002575,               0.002575
                    152,                0.29025,                  0.215,                0.77114,                0.98978,                0.96901,                0.98804,                0.96944,                0.29068,                0.29876,                0.77077,              0.0025255,              0.0025255,              0.0025255
                    153,                0.28876,                0.21435,                0.77178,                0.98997,                  0.969,                  0.988,                0.96945,                0.29057,                 0.2991,                0.77073,               0.002476,               0.002476,               0.002476
                    154,                0.28845,                0.21358,                0.77119,                0.99002,                0.96879,                0.98797,                0.96955,                0.29028,                0.29979,                0.77065,              0.0024265,              0.0024265,              0.0024265
                    155,                0.28822,                0.21269,                0.77134,                0.99021,                0.96886,                0.98801,                0.96972,                0.28987,                0.29987,                0.77059,               0.002377,               0.002377,               0.002377
                    156,                0.28776,                0.21304,                0.77065,                0.99003,                0.96884,                0.98799,                0.96973,                0.28979,                0.30022,                0.77057,              0.0023275,              0.0023275,              0.0023275
                    157,                0.28668,                0.21108,                0.77126,                0.99015,                0.96874,                0.98801,                0.96983,                0.28951,                0.30057,                0.77053,               0.002278,               0.002278,               0.002278
                    158,                0.28662,                0.21175,                0.77134,                 0.9902,                0.96884,                0.98801,                0.96989,                0.28935,                0.30056,                0.77051,              0.0022285,              0.0022285,              0.0022285
                    159,                0.28491,                0.20908,                0.77085,                0.99019,                0.96896,                0.98801,                0.96997,                0.28928,                  0.301,                0.77049,               0.002179,               0.002179,               0.002179
                    160,                0.28423,                0.20962,                0.77077,                0.98999,                0.96914,                  0.988,                0.96996,                0.28919,                0.30121,                0.77047,              0.0021295,              0.0021295,              0.0021295
                    161,                0.28495,                0.20855,                0.77138,                0.98991,                0.96924,                0.98802,                0.96994,                  0.289,                0.30109,                0.77047,                0.00208,                0.00208,                0.00208
                    162,                0.28397,                0.20833,                0.77117,                0.98982,                0.96931,                0.98805,                0.97003,                0.28899,                0.30104,                0.77046,              0.0020305,              0.0020305,              0.0020305
