                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                0.39873,                0.57819,                 1.0199,                0.99147,                0.98767,                0.99377,                0.95215,                0.32665,                0.18233,                0.98282,              0.0093565,              0.0093565,              0.0093565
                     15,                0.39855,                0.57152,                 1.0218,                0.98949,                0.98938,                0.99427,                0.95001,                 0.3314,                0.17817,                 0.9854,               0.009307,               0.009307,               0.009307
                     16,                0.39476,                0.56458,                 1.0206,                0.99197,                0.98671,                0.99365,                0.95314,                0.32586,                0.17688,                0.98199,              0.0092575,              0.0092575,              0.0092575
                     17,                0.39022,                0.55442,                 1.0176,                0.99425,                0.98859,                0.99398,                0.95472,                0.32339,                0.17338,                0.97887,               0.009208,               0.009208,               0.009208
                     18,                0.38831,                0.54786,                 1.0167,                0.99452,                0.98762,                0.99391,                0.95696,                0.31918,                0.17263,                 0.9769,              0.0091585,              0.0091585,              0.0091585
                     19,                0.38791,                0.54791,                 1.0165,                0.99419,                0.98776,                0.99392,                0.95727,                0.31897,                0.17043,                0.97638,               0.009109,               0.009109,               0.009109
                     20,                0.38344,                0.54036,                 1.0145,                0.99405,                0.98806,                0.99424,                0.95619,                0.32372,                0.16873,                0.97906,              0.0090595,              0.0090595,              0.0090595
                     21,                 0.3828,                0.53635,                 1.0142,                0.99477,                0.98786,                0.99421,                0.95609,                0.32065,                0.16547,                0.97656,                0.00901,                0.00901,                0.00901
                     22,                0.38099,                0.53326,                 1.0144,                0.99404,                0.99092,                 0.9941,                 0.9562,                0.32047,                0.16559,                0.97661,              0.0089605,              0.0089605,              0.0089605
                     23,                0.37891,                0.52877,                  1.012,                0.99455,                 0.9917,                0.99427,                0.95691,                0.31842,                 0.1636,                0.97544,               0.008911,               0.008911,               0.008911
                     24,                0.37554,                0.51963,                 1.0109,                0.99449,                0.99171,                0.99418,                0.95703,                0.31755,                0.16325,                0.97489,              0.0088615,              0.0088615,              0.0088615
                     25,                0.37575,                 0.5215,                 1.0122,                0.99437,                0.99175,                0.99416,                0.95757,                0.31641,                0.16276,                0.97385,               0.008812,               0.008812,               0.008812
                     26,                0.37433,                0.51678,                 1.0121,                0.99544,                0.99008,                0.99413,                0.95773,                0.31655,                0.16227,                0.97398,              0.0087625,              0.0087625,              0.0087625
                     27,                0.37079,                0.51275,                 1.0103,                0.99467,                0.99055,                0.99413,                0.95781,                0.31629,                0.16246,                0.97408,               0.008713,               0.008713,               0.008713
                     28,                0.37184,                0.51729,                 1.0104,                0.99308,                 0.9921,                0.99414,                0.95783,                0.31604,                0.16258,                0.97397,              0.0086635,              0.0086635,              0.0086635
                     29,                0.37095,                0.51241,                 1.0099,                0.99319,                0.99223,                0.99411,                0.95765,                0.31571,                0.16209,                0.97394,               0.008614,               0.008614,               0.008614
                     30,                0.36967,                0.50675,                 1.0087,                0.99321,                0.99248,                0.99417,                0.95785,                0.31592,                0.16182,                0.97412,              0.0085645,              0.0085645,              0.0085645
                     31,                0.36884,                0.51001,                 1.0094,                0.99324,                0.99219,                0.99409,                0.95772,                0.31615,                0.16144,                0.97444,               0.008515,               0.008515,               0.008515
                     32,                0.36846,                0.50622,                 1.0094,                0.99435,                0.99103,                0.99397,                0.95788,                0.31573,                0.16087,                0.97409,              0.0084655,              0.0084655,              0.0084655
                     33,                0.36816,                0.50175,                 1.0094,                 0.9941,                0.99093,                0.99398,                0.95814,                0.31544,                0.16066,                0.97378,               0.008416,               0.008416,               0.008416
                     34,                0.36638,                0.49962,                 1.0083,                 0.9946,                0.99027,                0.99399,                0.95852,                0.31507,                0.16056,                0.97349,              0.0083665,              0.0083665,              0.0083665
                     35,                 0.3666,                0.49636,                 1.0068,                 0.9946,                0.99032,                0.99392,                0.95847,                0.31461,                0.16036,                0.97327,               0.008317,               0.008317,               0.008317
                     36,                0.36364,                0.49681,                 1.0061,                0.99447,                0.99033,                0.99386,                0.95836,                0.31491,                0.16049,                 0.9735,              0.0082675,              0.0082675,              0.0082675
                     37,                0.36328,                0.49312,                 1.0066,                0.99464,                0.99045,                0.99383,                0.95824,                0.31503,                0.16071,                0.97358,               0.008218,               0.008218,               0.008218
                     38,                0.36307,                0.49248,                 1.0062,                0.99506,                0.99082,                0.99383,                0.95819,                0.31435,                0.16027,                 0.9732,              0.0081685,              0.0081685,              0.0081685
                     39,                0.36221,                0.49178,                 1.0063,                0.99537,                0.99096,                0.99384,                0.95833,                0.31367,                0.16026,                0.97266,               0.008119,               0.008119,               0.008119
                     40,                0.36274,                0.48695,                 1.0057,                0.99401,                0.99115,                0.99385,                0.95868,                0.31303,                0.15973,                0.97225,              0.0080695,              0.0080695,              0.0080695
                     41,                 0.3606,                0.48464,                 1.0052,                0.99409,                0.99106,                0.99393,                0.95919,                0.31258,                0.15973,                  0.972,                0.00802,                0.00802,                0.00802
                     42,                0.35963,                0.49028,                 1.0058,                0.99379,                0.99147,                0.99399,                0.95965,                0.31183,                0.15968,                0.97157,              0.0079705,              0.0079705,              0.0079705
                     43,                0.35862,                0.48273,                 1.0041,                 0.9937,                0.99118,                0.99397,                0.95985,                0.31092,                0.15946,                0.97102,               0.007921,               0.007921,               0.007921
                     44,                0.35894,                 0.4832,                 1.0066,                0.99431,                0.99121,                0.99403,                0.96013,                0.31051,                0.15909,                0.97085,              0.0078715,              0.0078715,              0.0078715
                     45,                0.35699,                0.47655,                 1.0036,                0.99414,                0.99145,                0.99408,                0.95999,                0.31062,                0.15909,                0.97102,               0.007822,               0.007822,               0.007822
                     46,                0.35603,                0.47751,                  1.004,                0.99381,                0.99146,                0.99409,                 0.9601,                0.31032,                0.15909,                0.97093,              0.0077725,              0.0077725,              0.0077725
                     47,                 0.3549,                0.47597,                 1.0028,                0.99425,                0.99043,                0.99407,                0.96053,                0.31005,                 0.1594,                0.97083,               0.007723,               0.007723,               0.007723
                     48,                0.35534,                0.47516,                 1.0032,                0.99314,                0.99168,                0.99412,                0.96058,                0.30957,                0.15931,                0.97071,              0.0076735,              0.0076735,              0.0076735
                     49,                0.35631,                0.47369,                 1.0037,                0.99452,                0.98976,                0.99414,                0.96076,                0.30916,                0.15936,                0.97056,               0.007624,               0.007624,               0.007624
                     50,                0.35451,                0.46987,                 1.0033,                0.99471,                0.98959,                0.99412,                0.96075,                0.30873,                0.15917,                0.97042,              0.0075745,              0.0075745,              0.0075745
                     51,                0.35418,                 0.4677,                 1.0032,                0.99481,                0.98951,                0.99417,                0.96058,                 0.3089,                0.15931,                0.97052,               0.007525,               0.007525,               0.007525
                     52,                0.35319,                 0.4707,                 1.0029,                0.99477,                0.98967,                0.99411,                0.96064,                 0.3088,                0.15939,                0.97049,              0.0074755,              0.0074755,              0.0074755
                     53,                0.35201,                0.46664,                 1.0023,                0.99492,                0.98964,                0.99411,                0.96003,                0.30895,                0.15965,                0.97085,               0.007426,               0.007426,               0.007426
                     54,                0.35347,                0.46567,                 1.0029,                0.99509,                0.98991,                0.99414,                0.95982,                 0.3091,                0.15962,                0.97116,              0.0073765,              0.0073765,              0.0073765
                     55,                0.35326,                0.46177,                 1.0026,                0.99524,                0.98968,                0.99413,                0.95974,                0.30946,                0.16022,                0.97153,               0.007327,               0.007327,               0.007327
                     56,                0.35132,                0.46137,                 1.0022,                0.99452,                0.99047,                0.99413,                0.95966,                0.30973,                0.16034,                0.97176,              0.0072775,              0.0072775,              0.0072775
                     57,                0.35228,                0.46081,                 1.0011,                0.99521,                0.98989,                0.99415,                0.95942,                0.30986,                 0.1605,                0.97189,               0.007228,               0.007228,               0.007228
                     58,                0.35005,                0.46144,                 1.0011,                0.99538,                0.98967,                0.99415,                0.95943,                0.31033,                0.16101,                0.97236,              0.0071785,              0.0071785,              0.0071785
                     59,                0.34872,                0.45817,                 1.0006,                0.99532,                0.98963,                0.99411,                0.95935,                0.31111,                0.16178,                0.97298,               0.007129,               0.007129,               0.007129
                     60,                0.35156,                0.45497,                 1.0022,                0.99472,                 0.9905,                0.99415,                0.95947,                0.31154,                0.16187,                0.97335,              0.0070795,              0.0070795,              0.0070795
                     61,                0.34944,                0.45669,                 1.0008,                0.99421,                0.99086,                0.99417,                0.95929,                 0.3116,                  0.162,                0.97339,                0.00703,                0.00703,                0.00703
                     62,                0.34911,                0.45408,                 1.0008,                0.99429,                0.99075,                0.99417,                0.95937,                0.31109,                 0.1619,                0.97299,              0.0069805,              0.0069805,              0.0069805
                     63,                0.35013,                  0.453,                  1.002,                0.99454,                0.99069,                0.99419,                0.95937,                0.31104,                0.16172,                0.97288,               0.006931,               0.006931,               0.006931
                     64,                0.34849,                 0.4511,                 1.0004,                0.99479,                0.99048,                0.99418,                0.95918,                0.31125,                0.16192,                0.97282,              0.0068815,              0.0068815,              0.0068815
                     65,                 0.3479,                0.45509,                 1.0013,                0.99487,                0.99064,                0.99419,                0.95924,                0.31119,                 0.1616,                0.97273,               0.006832,               0.006832,               0.006832
                     66,                0.34836,                0.45106,                 1.0012,                0.99472,                 0.9912,                0.99415,                0.95887,                0.31138,                 0.1614,                0.97286,              0.0067825,              0.0067825,              0.0067825
                     67,                0.34818,                0.45164,                 0.9997,                0.99453,                0.99139,                0.99413,                0.95922,                0.31139,                0.16118,                0.97281,               0.006733,               0.006733,               0.006733
                     68,                0.34719,                0.44316,                 1.0001,                0.99372,                0.99188,                0.99417,                0.95926,                0.31208,                0.16166,                0.97331,              0.0066835,              0.0066835,              0.0066835
                     69,                0.34746,                0.44558,                 1.0009,                0.99368,                0.99187,                 0.9942,                0.95891,                0.31214,                0.16151,                0.97325,               0.006634,               0.006634,               0.006634
                     70,                 0.3477,                0.44897,                 1.0016,                0.99432,                0.99173,                0.99417,                0.95881,                0.31206,                0.16161,                0.97322,              0.0065845,              0.0065845,              0.0065845
                     71,                0.34493,                0.44524,                 0.9984,                0.99401,                0.99246,                0.99419,                0.95932,                 0.3114,                0.16117,                0.97266,               0.006535,               0.006535,               0.006535
                     72,                0.34578,                0.44289,                 1.0001,                0.99427,                0.99233,                0.99421,                0.95914,                0.31074,                0.16094,                0.97221,              0.0064855,              0.0064855,              0.0064855
                     73,                0.34492,                 0.4407,                0.99876,                0.99388,                 0.9929,                0.99417,                0.95926,                0.31057,                0.16107,                0.97212,               0.006436,               0.006436,               0.006436
                     74,                0.34388,                0.43888,                0.99946,                  0.994,                0.99296,                0.99416,                0.95939,                0.31032,                0.16096,                0.97197,              0.0063865,              0.0063865,              0.0063865
                     75,                0.34384,                0.43783,                  0.999,                0.99415,                0.99282,                0.99416,                0.95953,                 0.3103,                0.16114,                0.97196,               0.006337,               0.006337,               0.006337
                     76,                0.34397,                0.43893,                0.99937,                0.99433,                0.99279,                0.99411,                0.95948,                0.30937,                 0.1607,                 0.9714,              0.0062875,              0.0062875,              0.0062875
                     77,                0.34047,                0.43254,                0.99738,                0.99468,                0.99238,                0.99406,                0.95945,                0.30921,                0.16071,                0.97126,               0.006238,               0.006238,               0.006238
                     78,                0.34212,                0.43693,                0.99875,                0.99511,                0.99183,                0.99401,                0.95973,                0.30867,                0.16057,                0.97095,              0.0061885,              0.0061885,              0.0061885
                     79,                0.34246,                 0.4377,                0.99927,                0.99481,                0.99166,                0.99393,                0.95953,                0.30832,                0.16041,                0.97078,               0.006139,               0.006139,               0.006139
                     80,                0.34267,                0.43424,                      1,                 0.9954,                0.99141,                 0.9939,                0.95958,                0.30873,                0.16076,                0.97121,              0.0060895,              0.0060895,              0.0060895
                     81,                0.34219,                0.42903,                0.99931,                0.99571,                0.99126,                0.99383,                0.95939,                0.30843,                0.16093,                0.97109,                0.00604,                0.00604,                0.00604
                     82,                0.33993,                0.42683,                 0.9977,                0.99551,                0.99164,                0.99384,                0.95925,                0.30845,                0.16039,                 0.9711,              0.0059905,              0.0059905,              0.0059905
                     83,                0.34046,                0.42584,                0.99809,                0.99532,                0.99207,                0.99384,                0.95928,                0.30884,                0.16072,                0.97147,               0.005941,               0.005941,               0.005941
                     84,                0.34065,                0.42918,                0.99765,                0.99511,                0.99166,                0.99378,                0.95902,                0.30882,                0.16062,                0.97146,              0.0058915,              0.0058915,              0.0058915
                     85,                0.33921,                0.42725,                0.99688,                 0.9948,                0.99212,                0.99374,                0.95919,                0.30858,                0.16041,                0.97129,               0.005842,               0.005842,               0.005842
                     86,                0.34015,                0.42668,                0.99806,                0.99481,                0.99197,                0.99372,                0.95943,                0.30849,                 0.1606,                0.97124,              0.0057925,              0.0057925,              0.0057925
                     87,                0.33991,                0.42109,                0.99668,                 0.9949,                0.99196,                0.99377,                0.95933,                0.30852,                0.16064,                0.97131,               0.005743,               0.005743,               0.005743
                     88,                 0.3371,                0.42243,                0.99686,                0.99503,                 0.9916,                0.99381,                0.95948,                0.30805,                0.16023,                0.97102,              0.0056935,              0.0056935,              0.0056935
                     89,                0.33876,                0.42279,                0.99656,                0.99494,                0.99158,                0.99375,                0.95971,                0.30791,                0.15983,                0.97088,               0.005644,               0.005644,               0.005644
                     90,                0.33699,                0.42151,                0.99753,                0.99499,                0.99163,                0.99371,                0.96015,                0.30771,                0.16028,                0.97074,              0.0055945,              0.0055945,              0.0055945
                     91,                 0.3369,                 0.4182,                0.99551,                 0.9949,                0.99166,                0.99371,                0.96034,                0.30671,                0.15967,                0.97011,               0.005545,               0.005545,               0.005545
                     92,                0.33737,                0.41786,                0.99825,                0.99497,                0.99157,                0.99371,                0.96049,                0.30678,                0.15938,                0.97027,              0.0054955,              0.0054955,              0.0054955
                     93,                0.33455,                0.41185,                0.99646,                0.99506,                0.99157,                0.99365,                0.96039,                0.30611,                0.15908,                0.96969,               0.005446,               0.005446,               0.005446
                     94,                0.33524,                0.41457,                0.99517,                0.99505,                0.99127,                0.99364,                0.96058,                 0.3053,                0.15859,                0.96914,              0.0053965,              0.0053965,              0.0053965
                     95,                0.33347,                0.41464,                0.99454,                0.99528,                0.99094,                 0.9936,                0.96051,                0.30542,                0.15871,                0.96932,               0.005347,               0.005347,               0.005347
                     96,                0.33542,                0.41183,                 0.9964,                0.99503,                0.99093,                0.99349,                0.96017,                 0.3056,                0.15878,                 0.9695,              0.0052975,              0.0052975,              0.0052975
                     97,                0.33515,                0.41047,                0.99639,                0.99484,                0.99102,                0.99335,                0.95989,                0.30602,                0.15905,                0.96977,               0.005248,               0.005248,               0.005248
                     98,                0.33447,                0.40835,                0.99633,                 0.9945,                0.99134,                0.99335,                0.95962,                0.30607,                0.15936,                0.96996,              0.0051985,              0.0051985,              0.0051985
                     99,                  0.333,                0.40704,                0.99553,                0.99457,                0.99119,                0.99331,                0.95997,                0.30628,                0.15983,                0.97035,               0.005149,               0.005149,               0.005149
