                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.25085,                0.21012,                0.78529,                0.99849,                0.99713,                0.99494,                0.99306,                0.15511,                0.10171,                0.76181,              0.0091337,              0.0091337,              0.0091337
                     37,                0.25072,                0.21075,                0.78517,                0.99853,                0.99711,                0.99494,                 0.9931,                0.15463,                0.10146,                0.76175,               0.009109,               0.009109,               0.009109
                     38,                0.24945,                0.20914,                0.78528,                0.99853,                0.99718,                0.99494,                0.99312,                0.15408,                0.10117,                0.76167,              0.0090843,              0.0090843,              0.0090843
                     39,                0.24912,                0.20848,                0.78465,                 0.9986,                 0.9971,                0.99494,                0.99317,                0.15336,                0.10082,                0.76159,              0.0090595,              0.0090595,              0.0090595
                     40,                  0.248,                0.20779,                0.78513,                0.99854,                0.99727,                0.99495,                0.99318,                0.15298,                0.10065,                0.76155,              0.0090347,              0.0090347,              0.0090347
                     41,                0.24785,                0.20755,                0.78506,                0.99855,                0.99727,                0.99495,                 0.9932,                0.15287,                0.10049,                0.76153,                0.00901,                0.00901,                0.00901
                     42,                0.24684,                0.20642,                0.78487,                0.99861,                0.99727,                0.99495,                0.99323,                0.15249,                0.10029,                0.76149,              0.0089853,              0.0089853,              0.0089853
                     43,                0.24662,                0.20625,                0.78466,                0.99859,                0.99731,                0.99495,                0.99323,                0.15214,                0.10014,                0.76143,              0.0089605,              0.0089605,              0.0089605
                     44,                  0.245,                0.20466,                0.78468,                0.99858,                0.99728,                0.99495,                0.99327,                0.15183,                0.09997,                 0.7614,              0.0089358,              0.0089358,              0.0089358
                     45,                0.24536,                0.20546,                0.78451,                0.99842,                0.99745,                0.99495,                 0.9933,                0.15132,                0.09974,                0.76133,               0.008911,               0.008911,               0.008911
                     46,                  0.246,                0.20521,                0.78454,                0.99845,                0.99746,                0.99495,                0.99329,                0.15104,                0.09968,                0.76129,              0.0088863,              0.0088863,              0.0088863
                     47,                0.24451,                0.20484,                0.78491,                0.99849,                 0.9975,                0.99495,                0.99333,                0.15038,                0.09941,                0.76122,              0.0088615,              0.0088615,              0.0088615
                     48,                 0.2437,                0.20393,                0.78428,                0.99856,                 0.9975,                0.99495,                0.99337,                0.14984,                0.09944,                0.76116,              0.0088368,              0.0088368,              0.0088368
                     49,                0.24282,                0.20208,                0.78422,                0.99855,                0.99751,                0.99495,                0.99337,                0.14947,                0.09943,                0.76112,               0.008812,               0.008812,               0.008812
                     50,                0.24262,                0.20307,                0.78416,                0.99855,                 0.9975,                0.99495,                0.99339,                0.14935,                0.09943,                 0.7611,              0.0087872,              0.0087872,              0.0087872
                     51,                0.24271,                 0.2022,                0.78418,                0.99857,                0.99748,                0.99495,                0.99341,                0.14901,                0.09946,                0.76105,              0.0087625,              0.0087625,              0.0087625
                     52,                0.24286,                0.20262,                0.78382,                0.99862,                0.99741,                0.99495,                0.99346,                0.14859,                0.09927,                0.76101,              0.0087378,              0.0087378,              0.0087378
                     53,                 0.2419,                0.20206,                0.78374,                0.99861,                0.99743,                0.99496,                0.99347,                0.14804,                0.09913,                0.76094,               0.008713,               0.008713,               0.008713
                     54,                 0.2412,                0.20114,                0.78384,                0.99858,                0.99749,                0.99496,                 0.9935,                0.14758,                0.09897,                0.76087,              0.0086882,              0.0086882,              0.0086882
                     55,                 0.2413,                0.20113,                0.78359,                0.99861,                0.99752,                0.99496,                0.99355,                 0.1471,                0.09892,                0.76081,              0.0086635,              0.0086635,              0.0086635
                     56,                0.24058,                0.20002,                0.78376,                0.99863,                0.99751,                0.99496,                0.99357,                0.14671,                0.09864,                0.76077,              0.0086388,              0.0086388,              0.0086388
                     57,                0.24039,                0.19966,                 0.7836,                0.99863,                0.99753,                0.99496,                0.99361,                0.14614,                0.09831,                0.76072,               0.008614,               0.008614,               0.008614
                     58,                0.23895,                0.19933,                0.78347,                0.99859,                0.99752,                0.99496,                0.99364,                0.14561,                0.09788,                0.76068,              0.0085893,              0.0085893,              0.0085893
                     59,                0.23897,                0.19996,                0.78354,                0.99856,                0.99755,                0.99496,                0.99366,                 0.1454,                0.09777,                0.76064,              0.0085645,              0.0085645,              0.0085645
                     60,                0.23969,                0.20013,                0.78392,                 0.9986,                0.99754,                0.99496,                0.99367,                0.14484,                0.09754,                0.76058,              0.0085398,              0.0085398,              0.0085398
                     61,                0.23913,                0.19965,                0.78351,                0.99857,                0.99754,                0.99496,                0.99371,                0.14441,                0.09739,                0.76055,               0.008515,               0.008515,               0.008515
                     62,                0.23815,                0.19881,                0.78352,                0.99853,                0.99756,                0.99496,                0.99372,                0.14403,                0.09722,                 0.7605,              0.0084903,              0.0084903,              0.0084903
                     63,                0.23804,                0.19856,                0.78327,                0.99846,                0.99762,                0.99496,                0.99373,                0.14392,                0.09712,                0.76047,              0.0084655,              0.0084655,              0.0084655
                     64,                0.23794,                0.19875,                0.78355,                0.99836,                0.99771,                0.99496,                0.99375,                0.14346,                0.09692,                0.76043,              0.0084408,              0.0084408,              0.0084408
                     65,                0.23798,                0.19789,                0.78342,                0.99837,                0.99771,                0.99496,                0.99377,                0.14307,                0.09682,                0.76038,               0.008416,               0.008416,               0.008416
                     66,                 0.2371,                 0.1978,                0.78333,                0.99836,                0.99776,                0.99497,                0.99376,                0.14272,                0.09646,                0.76033,              0.0083913,              0.0083913,              0.0083913
                     67,                0.23794,                0.19899,                0.78345,                0.99829,                0.99783,                0.99497,                0.99377,                0.14266,                0.09646,                 0.7603,              0.0083665,              0.0083665,              0.0083665
                     68,                0.23808,                0.19849,                0.78333,                 0.9983,                 0.9978,                0.99497,                0.99378,                0.14262,                0.09625,                0.76029,              0.0083418,              0.0083418,              0.0083418
                     69,                0.23691,                  0.198,                0.78331,                0.99835,                0.99776,                0.99497,                0.99379,                 0.1424,                0.09601,                0.76026,               0.008317,               0.008317,               0.008317
                     70,                0.23633,                0.19721,                0.78316,                0.99851,                0.99756,                0.99497,                0.99379,                0.14228,                0.09595,                0.76024,              0.0082922,              0.0082922,              0.0082922
                     71,                0.23507,                0.19677,                0.78308,                0.99849,                0.99761,                0.99497,                0.99379,                0.14211,                0.09581,                0.76021,              0.0082675,              0.0082675,              0.0082675
                     72,                0.23531,                0.19588,                0.78257,                0.99818,                0.99788,                0.99497,                0.99379,                0.14211,                0.09552,                 0.7602,              0.0082428,              0.0082428,              0.0082428
                     73,                0.23458,                0.19581,                0.78316,                0.99822,                0.99787,                0.99497,                0.99381,                0.14174,                0.09537,                0.76015,               0.008218,               0.008218,               0.008218
                     74,                0.23548,                0.19631,                0.78309,                0.99849,                0.99757,                0.99497,                0.99384,                 0.1416,                0.09551,                0.76012,              0.0081932,              0.0081932,              0.0081932
                     75,                0.23423,                 0.1951,                0.78259,                0.99817,                0.99791,                0.99497,                0.99383,                0.14136,                0.09553,                0.76009,              0.0081685,              0.0081685,              0.0081685
                     76,                 0.2341,                0.19578,                0.78226,                0.99846,                0.99763,                0.99497,                0.99385,                0.14139,                 0.0955,                0.76007,              0.0081437,              0.0081437,              0.0081437
                     77,                0.23282,                0.19451,                0.78256,                0.99838,                0.99784,                0.99497,                0.99386,                0.14108,                0.09531,                0.76003,               0.008119,               0.008119,               0.008119
                     78,                0.23354,                0.19485,                0.78299,                0.99836,                0.99785,                0.99497,                0.99385,                0.14097,                0.09494,                0.76003,              0.0080942,              0.0080942,              0.0080942
                     79,                0.23367,                0.19423,                0.78283,                0.99837,                0.99786,                0.99497,                 0.9939,                0.14062,                0.09452,                   0.76,              0.0080695,              0.0080695,              0.0080695
